ID_Hogar;P9030;P9010;P9025S2;P9025S1;P1913S5
73795471;2;1;2;2;15
73795481;2;1;2;2;15
73795491;2;1;2;2;18
73795511;2;1;2;2;12
73795521;2;1;2;2;25
73795531;2;1;2;2;12
73795541;2;1;2;2;6
73795551;2;1;2;2;12
73795561;2;1;2;2;12
73795571;2;1;2;2;12
73795581;2;1;2;2;25
73795591;3;2;2;2;45
73795601;3;2;2;2;30
73795611;3;1;2;2;20
73795621;2;1;2;2;20
73795631;2;1;2;2;20
73795641;1;1;2;2;30
73795651;2;1;2;2;20
73795661;2;1;2;2;0
73795671;2;1;2;2;0
73795681;1;1;2;2;0
73795691;3;1;2;2;0
73795701;2;1;2;2;0
73795711;2;1;2;2;0
73795721;2;1;2;2;0
73795731;2;1;2;2;0
73795741;2;1;2;2;0
73795751;3;1;2;2;45
73795761;2;1;2;2;45
73795771;2;1;2;2;0
73795781;2;1;2;2;0
73795791;2;1;2;2;0
73795801;2;1;2;2;15
73795811;1;1;2;2;20
73795821;2;1;2;2;20
73795831;2;1;2;2;20
73795851;1;1;2;2;20
73795861;2;1;2;2;20
73795871;2;1;2;2;20
73795881;2;1;2;2;30
73795891;2;1;2;2;20
73795901;2;1;2;1;45
73795911;3;1;2;2;25
73795921;2;1;2;2;20
73795941;2;1;2;2;45
73795951;2;1;2;2;25
73795961;2;1;2;2;30
73795971;2;1;2;2;25
73795981;3;1;2;2;40
73795991;2;1;2;2;20
73796001;2;1;2;2;40
73796011;1;1;2;2;30
73796021;1;1;2;2;20
73796031;4;1;2;2;20
73796041;2;1;2;2;30
73796051;2;1;2;2;30
73796061;2;1;2;2;30
73796081;3;1;2;2;0
73796091;2;1;2;2;60
73796111;3;1;2;2;60
73796121;2;1;2;2;120
73796151;4;1;2;2;40
73796161;4;2;2;1;60
73796171;2;1;2;2;30
73796191;3;1;2;2;25
73796201;2;1;2;2;45
73796211;2;1;2;2;45
73796221;2;1;2;1;45
73796231;2;1;2;2;60
73796241;2;1;2;2;45
73796251;2;1;2;2;90
73796261;2;1;2;2;30
73796271;3;1;2;2;0
73796281;2;1;2;2;120
73796291;2;1;2;2;0
73796301;2;1;2;2;0
73796311;3;1;2;2;120
73796321;2;1;2;2;120
73796331;4;1;2;2;120
73796341;2;1;2;2;10
73796351;3;1;2;1;5
73796361;2;1;2;2;8
73796371;1;1;2;2;20
73796391;3;1;2;2;70
73796431;3;1;2;2;10
73796441;2;1;2;2;25
73796451;2;1;2;2;120
73796471;2;1;2;2;120
73796481;3;1;2;2;120
73796491;3;1;2;2;120
73796501;3;1;1;2;120
73796511;2;1;2;2;10
73796521;3;1;2;2;12
73796531;3;1;2;2;12
73796541;3;1;2;2;10
73796551;3;1;2;2;10
73796571;2;1;2;2;12
73796581;2;1;2;2;15
73796591;3;1;2;2;10
73796601;3;1;2;2;15
73796611;3;1;2;2;15
73796621;2;1;2;2;15
73796631;3;2;2;2;15
73796641;3;2;2;2;16
73796651;2;1;2;2;7
73796661;3;1;2;2;10
73796681;1;1;2;2;10
73796691;3;1;2;2;25
73796701;4;1;2;2;15
73796711;3;1;2;2;15
73796721;2;1;2;2;20
73796731;2;2;2;2;25
73796741;3;2;2;1;15
73796751;2;2;2;2;15
73796761;2;1;2;2;15
73796771;2;1;2;2;10
73796781;2;1;2;2;15
73796801;2;1;2;2;15
73796811;4;1;2;2;10
73796821;3;1;2;2;15
73796831;2;1;2;2;10
73796841;3;1;2;2;10
73796851;2;1;2;2;20
73796861;1;1;2;2;10
73796871;2;1;2;2;15
73796881;2;1;2;2;10
73796891;2;1;2;2;10
73796901;2;1;2;2;5
73796911;3;1;2;2;30
73796921;2;1;2;2;30
73796931;3;2;2;2;20
73796941;2;2;2;2;15
73796951;2;2;2;1;15
73796961;3;2;2;1;25
73796971;2;2;2;2;20
73796981;3;2;2;1;10
73796991;2;1;2;2;25
73797001;4;2;2;1;10
73797011;2;1;2;1;5
73797021;2;1;2;2;5
73797031;2;1;2;2;1
73797041;2;2;2;2;5
73797051;2;2;2;2;5
73797071;2;1;2;2;5
73797081;2;1;2;2;20
73797111;2;1;2;2;6
73797121;2;2;2;1;5
73797131;2;2;2;2;10
73797141;2;2;2;1;7
73797151;4;2;2;2;0
73797161;3;2;2;2;5
73797171;2;1;2;2;10
73797191;3;1;2;2;0
73797201;3;2;2;1;20
73797211;2;1;2;2;15
73797221;3;1;2;2;0
73797231;2;2;2;1;15
73797241;2;1;2;2;90
73797251;2;2;2;1;20
73797261;3;1;2;2;0
73797271;3;1;2;2;30
73797281;2;1;2;1;0
73797291;2;1;2;2;0
73797311;2;2;2;1;0
73797321;3;2;2;1;60
73797331;3;2;2;2;0
73797341;3;2;2;1;30
73797351;2;1;2;2;0
73797371;2;1;2;2;0
73797381;2;1;2;2;0
73797391;3;2;2;1;0
73797391;2;2;1;2;0
73797401;2;1;2;2;0
73797431;1;1;2;2;10
73797441;2;2;2;1;10
73797451;2;1;2;2;5
73797481;4;1;2;2;20
73797491;3;1;2;2;10
73797501;2;2;2;1;0
73797511;2;1;2;2;15
73797521;3;1;2;1;25
73797531;2;1;2;2;0
73797541;2;1;2;2;0
73797551;2;1;2;1;40
73797571;2;1;1;1;0
73797581;2;1;2;2;10
73797591;3;1;2;1;0
73797611;2;1;2;2;0
73797631;2;2;2;2;0
73797641;2;1;2;2;25
73797651;2;2;2;2;30
73797661;2;2;2;1;20
73797671;3;1;2;2;0
73797681;2;1;2;2;20
73797691;3;1;2;2;0
73797701;2;2;2;1;10
73797711;3;2;2;2;0
73797721;4;1;2;2;0
73797731;2;1;2;2;0
73797741;2;2;2;1;10
73797751;3;1;2;2;0
73797761;2;1;2;2;0
73797771;2;1;2;2;5
73797781;2;1;2;2;0
73797811;2;1;2;2;0
73797821;3;2;2;1;0
73797831;1;1;2;2;0
73797841;2;1;2;2;0
73797851;3;1;2;2;0
73797861;3;2;2;1;0
73797871;2;1;2;2;0
73797881;2;1;2;2;20
73797891;3;1;2;2;0
73797901;2;2;2;1;0
73797911;2;1;2;2;0
73797931;2;2;2;1;0
73797941;2;2;1;1;5
73797951;2;2;2;2;0
73797961;3;2;2;1;15
73797971;2;2;2;2;0
73797981;3;2;2;2;0
73797991;2;2;2;1;10
73798001;3;1;2;2;0
73798011;3;1;2;2;0
73798021;2;1;2;1;10
73798031;3;2;2;1;0
73798041;2;1;2;1;0
73798051;3;2;2;1;5
73798061;3;1;2;2;10
73798071;4;2;2;1;0
73798091;2;1;2;2;0
73798101;2;1;2;2;0
73798111;2;1;2;2;0
73798121;2;1;2;2;0
73798131;3;2;2;1;0
73798141;2;1;2;2;0
73798151;3;1;2;2;0
73798161;3;2;2;2;60
73798171;3;1;2;2;60
73798181;2;1;2;2;0
73798191;3;1;2;2;60
73798201;3;1;2;2;60
73798211;3;1;2;2;0
73798221;3;2;2;2;60
73798231;3;1;2;2;60
73798241;3;1;2;2;60
73798251;2;1;2;2;60
73798261;2;1;2;2;3
73798271;3;1;2;2;0
73798281;2;1;2;2;0
73798291;3;2;2;2;60
73798301;3;2;2;2;60
73798311;2;1;2;2;60
73798321;3;1;2;2;0
73798331;2;1;2;2;60
73798341;3;1;2;2;60
73798351;3;1;2;2;0
73798371;3;2;2;2;60
73798381;3;1;2;2;0
73798391;3;2;2;1;30
73798401;2;1;2;2;0
73798411;2;1;2;2;60
73798421;3;1;2;2;40
73798431;2;1;2;2;60
73798441;4;2;2;1;30
73798461;2;1;2;2;30
73798471;3;1;2;2;60
73798481;2;1;2;2;60
73798491;3;1;2;2;40
73798501;2;1;2;2;40
73798521;2;1;2;2;120
73798531;1;1;2;2;50
73798541;2;1;2;2;60
73798551;2;2;2;1;0
73798561;2;1;2;1;0
73798571;3;2;2;2;0
73798581;3;2;2;1;0
73798591;3;2;2;2;0
73798601;2;1;2;2;0
73798611;2;1;2;2;30
73798621;2;1;2;2;30
73798631;3;1;2;2;60
73798651;2;1;2;2;30
73798661;4;2;2;2;90
73798671;2;1;2;2;30
73798681;3;1;2;2;60
73798691;2;1;2;2;75
73798701;3;2;2;1;70
73798711;3;1;2;2;60
73798721;3;2;2;1;60
73798731;3;2;2;2;0
73798751;2;1;2;2;60
73798761;3;1;2;2;0
73798771;3;1;2;2;0
73798781;3;1;2;2;0
73798791;3;1;2;2;45
73798801;3;1;2;2;60
73798811;3;2;2;2;60
73798831;2;2;2;2;0
73798861;3;1;2;2;0
73798871;2;1;2;2;0
73798881;2;1;2;2;60
73798891;2;1;2;2;0
73798901;4;1;2;2;0
73798911;3;1;2;2;0
73798921;3;1;2;2;0
73798931;3;1;2;2;15
73798941;3;1;2;2;0
73798951;2;1;2;2;60
73798961;2;1;2;2;30
73798971;2;1;2;2;60
73798981;2;1;2;2;60
73798991;2;1;2;2;45
73799031;2;1;2;2;0
73799041;2;1;2;2;0
73799051;3;1;1;1;0
73799061;3;1;2;2;0
73799071;2;1;2;2;0
73799081;3;2;2;2;0
73799091;3;1;2;2;0
73799101;2;1;2;2;0
73799111;2;1;2;2;0
73799121;3;2;2;1;20
73799131;2;2;2;2;0
73799141;3;2;2;2;0
73799151;2;2;2;1;15
73799161;2;1;2;2;0
73799171;4;2;2;1;0
73799211;2;2;2;1;0
73799221;3;1;2;2;0
73799251;2;1;2;2;0
73799261;2;1;2;2;0
73799271;3;1;2;2;0
73799281;3;1;2;2;0
73799291;3;2;2;2;0
73799301;2;1;2;2;0
73799311;3;2;2;2;0
73799321;3;1;2;2;0
73799331;2;1;2;2;0
73799341;4;2;2;2;0
73799351;2;2;2;2;0
73799361;3;1;2;2;0
73799371;3;1;2;2;0
73799381;3;1;2;2;0
73799391;4;1;2;2;0
73799401;3;1;2;2;0
73799411;3;1;2;2;0
73799421;2;1;2;2;0
73799431;3;1;2;2;0
73799441;2;1;2;2;0
73799451;2;1;2;2;0
73799461;2;1;2;2;0
73799471;3;1;2;2;0
73799481;3;2;2;2;60
73799491;4;1;2;2;25
73799501;2;1;2;2;0
73799511;3;1;2;2;15
73799521;3;1;2;2;0
73799531;3;2;2;2;0
73799541;2;1;2;2;10
73799551;3;1;2;2;0
73799561;2;2;2;1;0
73799571;3;2;2;1;0
73799581;2;1;2;2;30
73799591;2;1;2;2;30
73799601;3;2;2;1;0
73799611;3;1;2;2;0
73799621;4;2;2;2;0
73799631;3;2;2;2;60
73799641;2;1;2;2;40
73799651;3;1;2;2;30
73799661;3;1;2;2;45
73799671;3;1;2;2;40
73799681;3;1;2;2;50
73799691;4;1;2;2;60
73799701;2;1;2;1;15
73799711;3;2;2;1;25
73799721;3;1;2;2;30
73799731;3;1;2;2;30
73799741;2;1;2;2;40
73799751;2;1;2;2;45
73799761;2;1;2;2;45
73799771;3;2;2;1;0
73799781;2;1;2;2;60
73799791;2;1;2;1;60
73799801;3;1;2;2;0
73799811;3;1;2;2;70
73799821;2;1;2;2;60
73799831;2;1;2;2;0
73799841;2;1;2;2;60
73799851;2;2;2;2;70
73799861;3;1;2;2;0
73799871;3;1;2;2;40
73799881;2;2;2;2;40
73799891;2;1;2;2;40
73799901;3;2;2;2;60
73799911;2;1;2;2;60
73799921;3;1;2;2;40
73799931;3;1;2;2;60
73799941;2;1;2;2;60
73799951;3;1;2;2;45
73799971;3;1;2;2;0
73799981;2;2;2;2;0
73799991;2;1;2;2;0
73800001;3;1;2;2;0
73800011;3;1;2;2;0
73800021;2;1;2;2;0
73800031;3;2;2;2;0
73800041;3;1;2;2;0
73800051;2;1;2;2;0
73800071;2;1;2;2;0
73800081;3;1;2;2;0
73800091;3;2;2;2;0
73800101;2;1;2;2;0
73800111;2;1;2;2;0
73800171;3;2;2;2;20
73800181;3;2;2;2;15
73800191;3;1;2;2;10
73800201;2;2;2;2;20
73800211;3;2;2;2;30
73800221;3;1;2;2;30
73800231;3;1;2;2;10
73800241;3;2;2;2;13
73800251;3;1;2;2;15
73800261;4;2;2;2;30
73800271;2;1;2;2;25
73800281;2;1;2;2;10
73800291;4;1;2;2;30
73800301;3;1;2;2;30
73800311;3;2;2;2;30
73800321;2;1;2;2;20
73800331;2;2;2;2;5
73800341;3;1;2;2;15
73800371;2;2;1;2;5
73800391;2;1;2;2;5
73800401;2;1;2;2;5
73800411;3;1;2;2;5
73800431;4;2;2;2;20
73800441;3;2;2;2;15
73800451;3;2;2;2;20
73800471;3;2;2;2;15
73800481;3;1;2;2;5
73800491;3;2;2;2;15
73800501;3;1;2;2;120
73800511;3;2;2;2;3
73800521;4;1;2;2;20
73800521;4;2;2;2;30
73800531;3;2;2;2;10
73800541;3;1;2;2;30
73800551;2;2;2;2;10
73800561;2;1;2;2;20
73800571;2;1;2;2;0
73800581;3;1;2;2;10
73800591;3;1;2;2;30
73800601;2;1;2;2;20
73800621;3;1;2;2;30
73800631;3;2;2;2;10
73800641;3;2;2;2;30
73800651;3;2;2;2;10
73800661;3;1;2;2;20
73800671;3;1;2;2;20
73800681;2;1;2;2;30
73800691;3;2;2;2;90
73800701;3;1;2;2;30
73800711;3;1;2;2;10
73800721;2;1;2;2;20
73800731;2;2;2;2;20
73800741;3;1;2;1;120
73800751;2;1;2;2;0
73800761;3;1;2;1;15
73800771;2;1;2;2;3
73800781;3;2;2;2;20
73800791;3;2;2;2;0
73800801;3;2;1;2;60
73800811;3;2;2;2;0
73800831;4;2;2;2;0
73800861;3;2;1;2;0
73800891;3;2;2;2;0
73800911;2;1;2;2;30
73800921;2;2;2;2;0
73800941;2;2;2;2;0
73800961;3;2;1;2;0
73800981;3;2;2;2;0
73801011;4;2;2;2;30
73801021;3;2;2;2;0
73801051;3;2;2;2;60
73801081;4;2;2;2;0
73801101;3;1;2;2;10
73801111;2;2;1;2;10
73801121;2;1;2;2;10
73801131;3;2;2;2;15
73801141;2;1;2;2;10
73801151;3;2;2;2;10
73801161;3;1;2;2;10
73801171;2;1;2;2;4
73801181;2;1;2;2;2
73801191;3;1;2;2;10
73801201;3;2;2;2;15
73801211;3;2;1;2;15
73801221;2;1;2;2;12
73801231;3;1;2;2;20
73801241;3;1;2;2;15
73801251;2;1;2;2;25
73801261;3;2;1;2;20
73801271;3;1;2;2;20
73801291;2;1;2;2;15
73801301;2;2;2;2;10
73801311;3;2;2;2;15
73801321;3;1;2;2;30
73801331;2;1;2;2;15
73801341;3;2;2;2;15
73801351;3;2;2;2;20
73801361;2;2;1;2;30
73801371;2;2;2;2;30
73801391;3;2;2;2;15
73801401;3;2;2;2;10
73801411;4;2;2;2;15
73801431;4;2;2;2;20
73801441;3;1;2;2;0
73801451;2;1;2;2;0
73801461;3;1;2;2;120
73801471;3;1;2;2;0
73801481;2;2;2;2;120
73801491;3;1;2;2;120
73801531;2;1;2;2;20
73801561;3;2;2;2;20
73801571;3;2;1;2;0
73801591;3;1;2;2;0
73801601;2;2;2;2;0
73801611;3;2;2;1;0
73801621;2;1;2;2;0
73801631;3;1;2;2;0
73801641;2;2;2;2;0
73801651;3;2;2;2;0
73801661;4;2;2;2;0
73801671;3;2;2;2;0
73801681;3;1;2;2;0
73801691;2;1;2;2;10
73801701;2;1;2;2;0
73801721;3;2;2;2;0
73801741;2;1;2;2;0
73801751;3;1;2;2;0
73801771;2;1;2;2;60
73801791;3;2;2;2;0
73801801;3;1;2;2;0
73801811;2;2;2;2;0
73801821;3;1;2;2;60
73801831;3;1;2;2;0
73801851;2;1;2;2;0
73801871;2;2;2;2;0
73801891;2;1;2;2;60
73801901;2;1;2;2;0
73801911;2;1;2;2;0
73801921;2;1;2;2;60
73801941;3;1;2;2;0
73801951;4;2;2;2;120
73801961;3;2;2;2;0
73801971;2;2;2;2;60
73801981;4;2;2;2;120
73801991;3;1;2;2;0
73802011;3;1;2;2;0
73802021;3;2;2;2;0
73802031;2;1;2;2;0
73802041;4;2;2;2;0
73802061;3;1;2;2;0
73802081;3;2;2;2;60
73802111;3;1;2;2;60
73802131;3;2;2;2;120
73802151;2;1;2;2;0
73802161;4;1;2;2;0
73802171;3;2;2;2;0
73802181;2;1;2;2;0
73802191;2;2;2;2;0
73802201;4;1;2;2;0
73802211;3;1;2;2;0
73802221;2;1;2;2;60
73802231;2;1;2;2;0
73802241;3;2;2;2;0
73802251;3;2;2;2;0
73802291;1;1;2;2;20
73802301;2;1;2;2;20
73802311;2;1;2;2;8
73802331;3;1;2;2;60
73802341;3;2;2;2;20
73802351;2;2;1;1;15
73802371;2;2;2;2;10
73802381;3;1;2;2;15
73802391;3;1;2;2;15
73802401;3;1;2;2;5
73802431;2;1;2;2;10
73802441;3;2;2;1;30
73802451;2;1;2;2;12
73802461;2;1;2;2;15
73802481;1;1;2;2;12
73802501;3;2;2;2;30
73802511;3;1;2;2;15
73802551;3;2;2;2;30
73802561;2;2;2;2;25
73802571;2;1;2;2;10
73802581;3;2;2;2;4
73802591;2;1;2;2;15
73802601;2;1;2;2;15
73802611;3;2;2;2;25
73802621;3;1;2;2;15
73802631;2;1;2;2;12
73802641;2;1;2;2;12
73802651;3;2;2;2;40
73802661;3;1;2;2;12
73802671;3;2;2;2;40
73802681;2;1;2;2;15
73802691;3;2;2;2;40
73802701;3;2;1;1;10
73802711;3;2;2;2;12
73802721;3;2;2;2;0
73802731;3;2;2;2;0
73802741;3;2;2;2;0
73802751;3;2;2;2;0
73802771;3;1;2;2;0
73802781;3;2;2;2;0
73802791;3;1;2;2;0
73802801;3;1;2;2;0
73802811;3;2;2;2;0
73802821;3;2;2;2;0
73802831;3;2;2;2;0
73802841;3;2;2;2;0
73802851;3;1;2;2;0
73802861;3;2;2;2;0
73802871;2;1;2;2;0
73802881;3;2;2;2;0
73802891;4;2;2;2;0
73802901;3;1;2;2;0
73802911;2;1;2;2;0
73802921;2;1;2;2;0
73802931;3;2;2;2;0
73802941;3;2;2;2;0
73802951;3;2;2;2;0
73802961;3;1;2;2;0
73802971;3;2;1;2;0
73802981;3;1;2;2;0
73802991;3;1;2;2;0
73803001;4;2;2;2;0
73803011;4;2;2;2;0
73803021;3;2;2;2;0
73803031;3;1;2;2;0
73803041;2;1;2;2;0
73803051;2;1;2;2;0
73803061;3;2;2;2;0
73803071;2;1;2;2;0
73803081;3;2;2;2;0
73803091;3;2;2;2;0
73803101;3;2;2;2;0
73803111;4;2;2;2;0
73803121;3;2;2;2;0
73803131;2;1;2;2;0
73803141;3;2;2;2;0
73803151;2;1;2;2;0
73803161;3;1;2;2;0
73803171;4;2;2;2;0
73803181;4;2;2;2;0
73803191;3;1;2;2;0
73803201;3;2;2;2;0
73803211;3;1;2;2;0
73803221;2;1;2;2;0
73803231;3;2;2;2;0
73803241;2;1;2;2;0
73803251;3;1;2;2;0
73803261;3;2;2;2;0
73803271;2;1;2;2;10
73803281;2;1;2;2;30
73803291;2;2;2;2;12
73803301;2;1;2;2;10
73803311;3;1;2;2;20
73803321;2;1;2;2;12
73803351;2;1;2;2;20
73803371;2;1;2;2;10
73803381;3;1;2;2;30
73803401;2;1;2;2;12
73803411;2;1;2;2;10
73803421;3;1;2;2;10
73803431;3;1;2;2;10
73803441;3;2;2;2;20
73803451;2;2;2;2;20
73803461;2;1;2;2;12
73803481;2;1;2;2;15
73803491;2;1;2;2;10
73803501;2;1;2;2;15
73803521;3;2;2;2;10
73803531;2;2;2;2;20
73803551;3;1;2;2;10
73803561;3;1;2;2;10
73803571;2;1;2;2;10
73803581;2;1;2;2;20
73803591;2;2;2;2;12
73803601;3;1;2;2;20
73803611;2;1;2;2;20
73803621;2;1;2;2;10
73803631;3;1;2;2;10
73803651;2;1;2;2;20
73803661;2;1;2;2;25
73803671;3;1;2;2;10
73803681;3;1;2;2;15
73803691;3;1;2;2;10
73803721;3;1;2;2;10
73803731;3;1;1;2;10
73803741;2;1;2;2;15
73803751;2;1;2;2;60
73803761;3;1;2;2;50
73803771;2;1;2;2;60
73803781;2;1;2;2;50
73803791;2;1;2;2;60
73803801;3;1;2;2;60
73803811;2;1;2;2;60
73803841;2;1;2;2;60
73803861;2;1;2;2;40
73803871;1;1;2;2;25
73803881;2;2;2;2;50
73803891;3;1;2;2;30
73803901;2;1;2;2;15
73803921;3;2;2;2;15
73803941;3;1;2;2;10
73803961;2;1;2;2;10
73803981;3;1;2;2;10
73803991;2;1;2;2;15
73804001;2;1;2;2;15
73804011;2;1;2;2;10
73804031;2;1;2;2;10
73804041;2;1;2;2;10
73804061;2;1;2;2;0
73804071;2;1;2;2;8
73804081;2;1;2;2;0
73804101;3;1;2;2;15
73804111;3;1;2;2;30
73804121;2;1;2;2;25
73804131;2;1;2;2;0
73804141;2;1;2;2;0
73804151;2;1;2;2;10
73804161;3;1;2;2;0
73804171;3;1;2;2;10
73804181;2;1;2;2;0
73804221;2;1;1;2;0
73804231;3;1;2;2;30
73804241;2;1;2;2;0
73804251;2;1;2;2;0
73804261;2;1;2;2;0
73804271;3;1;2;2;0
73804281;3;1;2;2;0
73804291;1;1;2;2;0
73804301;3;2;2;2;0
73804311;2;1;2;2;0
73804321;1;1;2;2;0
73804361;4;1;2;2;0
73804371;2;1;2;2;0
73804431;2;1;2;2;20
73804441;2;1;2;2;35
73804451;3;1;2;2;25
73804461;2;1;2;2;30
73804471;2;1;2;2;15
73804481;2;1;2;2;20
73804491;2;1;2;2;35
73804501;3;1;2;2;25
73804511;2;1;2;2;25
73804521;2;1;2;2;25
73804531;2;1;2;2;0
73804541;2;1;2;2;0
73804551;2;1;2;2;0
73804561;3;1;2;2;0
73804571;2;1;2;2;0
73804581;2;2;2;2;0
73804591;2;1;2;2;0
73804611;2;1;2;2;0
73804621;2;1;2;2;0
73804631;2;1;2;2;0
73804641;2;1;2;2;0
73804661;2;1;2;2;0
73804671;3;1;2;2;0
73804681;2;1;2;2;0
73804701;3;1;2;2;0
73804711;2;1;2;2;0
73804721;2;1;2;2;0
73804731;3;1;2;2;0
73804741;3;1;2;2;0
73804751;2;1;2;2;0
73804761;3;2;2;2;0
73804781;2;1;2;2;0
73804791;2;1;2;2;0
73804801;3;1;2;2;0
73804811;1;1;2;2;0
73804821;2;1;2;2;0
73804831;2;1;2;2;0
73804841;1;1;2;2;0
73804851;3;1;2;2;0
73804861;2;1;2;2;0
73804871;3;1;2;2;0
73804881;2;1;2;2;20
73804891;2;1;2;2;20
73804901;3;1;2;2;20
73804911;2;1;2;2;15
73804921;3;2;2;2;15
73804931;2;1;2;2;20
73804941;2;1;2;2;20
73804951;2;1;2;2;20
73804961;2;1;2;2;20
73804971;3;1;2;2;20
73804981;3;1;2;2;25
73804991;2;1;2;2;25
73805011;3;2;2;2;10
73805021;3;2;2;2;12
73805031;3;2;2;2;10
73805041;3;2;2;1;20
73805051;3;2;2;2;10
73805061;3;2;2;2;15
73805071;3;2;2;1;12
73805081;3;2;2;2;10
73805091;3;2;2;2;15
73805101;3;2;2;2;10
73805111;2;2;2;2;15
73805121;2;1;2;2;10
73805131;2;2;2;2;15
73805141;3;1;2;2;10
73805151;3;2;2;2;10
73805161;2;2;2;2;20
73805181;2;1;2;2;20
73805191;2;2;2;2;25
73805201;2;1;2;2;20
73805211;2;1;2;2;20
73805221;2;2;2;2;25
73805231;2;1;2;2;20
73805251;2;1;2;2;25
73805261;2;1;2;2;20
73805271;2;1;2;2;20
73805281;2;1;2;2;20
73805291;2;1;2;2;20
73805301;2;1;2;2;20
73805311;2;1;2;2;20
73805321;2;1;2;2;20
73805331;2;1;2;2;20
73805341;2;1;2;2;20
73805351;2;1;2;2;20
73805361;2;1;2;2;25
73805371;2;1;2;2;20
73805381;2;1;2;2;20
73805401;2;1;2;2;15
73805411;2;1;2;2;0
73805421;2;1;2;2;0
73805431;2;1;2;2;0
73805441;2;1;2;2;15
73805451;2;1;2;2;0
73805461;2;1;2;2;0
73805481;2;1;2;2;0
73805491;2;1;2;2;0
73805501;2;1;2;2;0
73805511;2;1;2;2;0
73805521;2;1;2;2;15
73805531;3;1;2;2;20
73805541;2;1;2;2;0
73805551;2;1;2;2;0
73805561;2;1;2;2;15
73805571;2;1;2;2;20
73805581;2;1;2;2;0
73805591;2;1;2;2;0
73805611;2;1;2;2;0
73805621;3;1;2;2;20
73805641;2;1;2;2;0
73805651;3;1;2;2;20
73805681;3;1;2;2;10
73805701;2;1;2;2;15
73805711;3;1;2;2;25
73805721;2;1;2;2;10
73805731;2;1;2;2;15
73805741;3;1;2;2;0
73805751;2;1;2;2;20
73805761;2;1;2;2;15
73805771;2;1;2;2;0
73805781;3;1;2;2;0
73805791;2;1;2;2;10
73805811;2;1;2;2;25
73805821;2;1;2;2;15
73805831;2;1;2;2;110
73805841;3;1;2;2;0
73805851;2;1;2;2;15
73805861;2;1;2;2;5
73805871;3;1;2;2;20
73805881;2;1;2;2;0
73805891;3;1;2;2;25
73805901;2;1;2;2;25
73805911;2;1;2;2;0
73805921;2;1;2;2;15
73805931;2;1;2;2;0
73805941;2;1;2;2;20
73805951;2;1;2;2;0
73805961;2;1;2;2;0
73805971;4;1;2;2;20
73805981;2;1;2;2;15
73805991;2;1;2;2;0
73806001;2;1;2;2;0
73806011;2;1;2;2;0
73806021;2;1;2;2;0
73806031;2;1;2;2;15
73806051;2;1;2;2;0
73806061;2;1;2;2;0
73806071;3;1;2;2;25
73806081;2;1;2;2;0
73806091;2;1;2;2;15
73806101;2;1;2;2;0
73806111;2;1;2;2;0
73806121;2;1;2;2;0
73806131;2;1;2;2;0
73806141;2;1;2;2;0
73806151;2;1;2;2;0
73806161;2;1;2;2;0
73806171;2;1;2;2;0
73806181;2;1;2;2;0
73806191;2;1;2;2;0
73806201;3;1;2;2;0
73806211;2;1;2;2;0
73806221;2;1;2;2;0
73806241;2;1;2;2;0
73806251;2;1;2;2;0
73806261;3;1;2;2;0
73806271;2;1;2;2;0
73806281;3;1;2;2;0
73806291;2;1;2;2;0
73806301;3;1;2;2;0
73806311;2;1;2;2;0
73806321;2;1;2;2;0
73806331;3;1;2;2;0
73806341;2;1;2;2;0
73806351;3;1;2;2;0
73806361;3;1;2;2;0
73806381;2;1;2;2;0
73806391;2;1;2;2;0
73806401;3;1;2;2;0
73806411;2;1;2;2;0
73806421;3;1;2;2;0
73806431;2;1;2;2;0
73806451;2;1;2;2;0
73806461;2;1;2;2;0
73806471;2;1;2;2;0
73806501;2;1;2;2;0
73806521;2;1;2;2;15
73806531;2;1;2;2;9
73806541;2;1;2;2;15
73806551;1;1;2;2;15
73806561;2;1;2;2;8
73806571;1;1;2;2;20
73806581;2;1;2;2;6
73806591;2;1;2;2;15
73806601;2;1;2;2;20
73806611;2;1;2;2;8
73806621;2;1;2;2;0
73806641;2;2;1;2;0
73806651;4;1;2;2;0
73806661;2;2;1;2;0
73806671;4;1;2;2;0
73806691;2;1;2;2;0
73806701;2;1;2;2;0
73806711;2;1;2;2;0
73806721;2;1;2;2;0
73806731;2;1;2;2;0
73806741;2;2;2;2;0
73806751;2;2;2;2;0
73806761;2;1;2;2;0
73806771;2;2;2;2;0
73806781;2;1;2;2;0
73806791;2;1;2;2;0
73806801;2;1;2;2;0
73806811;2;2;2;2;0
73806821;2;2;2;2;0
73806831;2;1;2;2;0
73806841;2;2;2;2;0
73806851;2;1;2;2;0
73806861;2;1;2;2;0
73806871;2;2;2;2;0
73806881;2;1;2;2;0
73806891;2;2;2;2;0
73806901;2;1;2;2;0
73806911;2;2;2;2;0
73806921;2;2;2;2;0
73806931;2;1;2;2;0
73806941;2;2;2;2;0
73806951;2;2;2;2;0
73806961;2;1;2;2;0
73806971;2;2;2;2;0
73806981;2;1;2;2;0
73806991;2;1;2;2;0
73807001;2;2;2;2;0
73807011;2;1;2;2;0
73807021;2;2;2;2;0
73807031;2;1;2;2;0
73807041;2;1;2;2;0
73807051;2;2;2;2;0
73807061;2;1;2;2;0
73807081;1;1;2;2;0
73807091;2;1;2;2;0
73807101;2;1;2;2;0
73807111;1;1;2;2;0
73807121;2;1;2;2;0
